h3_cell_6,sum_population,avg_food,sum_gdp,gdp_per_capita
8644f169fffffff,361.0,,436870.75123,1210.1682859556786
8644f16a7ffffff,196.0,,739794.31632,3774.4607975510203
8644f16afffffff,148.0,,653636.6118,4416.463593243243
8644f16b7ffffff,823.0,,3806479.5494,4625.127034507897
8644f16c7ffffff,291.0,,489448.79199999996,1681.9546116838487
8644f16cfffffff,99.0,,61243.913459999996,618.6253884848485
8644f16d7ffffff,141.0,,426479.8395,3024.6797127659574
8644f16dfffffff,252.0,,505772.85305000003,2007.0351311507939
8644f16e7ffffff,415.0,,746674.4293,1799.2154922891566
8644f16efffffff,3631.0,,61920874.2463,17053.394174139354
8644f16f7ffffff,249.0,,466297.89956,1872.6823275502009
8644f1707ffffff,728.0,,1836294.8968,2522.3831
8644f170fffffff,633.0,,454764.8872,718.427941864139
8644f1717ffffff,5797.0,,164342505.945,28349.57839313438
8644f171fffffff,1759.0,,12747112.08065,7246.794815605457
8644f1727ffffff,130.0,,328869.20604,2529.7631233846155
8644f172fffffff,108.0,,671916.7028,6221.450951851852
8644f1737ffffff,1008.0,,3311933.8197,3285.6486306547617
8644f1747ffffff,61.0,,517236.37674,8479.284864590163
8644f174fffffff,82.0,,56483.3465,688.8212987804878
8644f1757ffffff,224.0,,566839.32656,2530.5327078571427
8644f175fffffff,209.0,,1157502.03028,5538.287226220096
8644f1767ffffff,134.0,,856572.052,6392.328746268657
8644f176fffffff,38.0,,204731.68954,5387.676040526316
8644f1777ffffff,70.0,,986615.59244,14094.508463428572
8644f1787ffffff,1965.0,,13775096.174899999,7010.227061017811
8644f178fffffff,349.0,,855382.87066,2450.9537841260744
8644f1797ffffff,3919.0,,24779159.945,6322.827237815769
8644f179fffffff,3084.0,,73050674.2046,23686.989041699093
8644f17a7ffffff,13720.0,,876089814.0223,63854.942712995624
8644f17afffffff,3162.0,,14004489.07855,4428.997178542062
8644f17b7ffffff,3018.0,,9578069.7272,3173.6480209410206
8644f180fffffff,5.0,,180104.53759999998,36020.90751999999
8644f1817ffffff,6.0,,,
8644f181fffffff,72.0,,1052889.34244,14623.463089444445
8644f1847ffffff,227.0,,1122649.25212,4945.591419030838
8644f184fffffff,328.0,,1194012.28385,3640.2813532012196
8644f1857ffffff,21.0,,31291.8641,1490.0887666666665
8644f185fffffff,101.0,,40332.2351,399.3290603960396
8644f1867ffffff,61.0,,743802.5811,12193.484936065573
8644f186fffffff,72.0,,674763.6039999999,9371.716722222222
8644f1877ffffff,124.0,,541597.8018,4367.7242080645165
8644f18b7ffffff,13.0,,249227.31587000002,19171.331990000002
8644f18cfffffff,5.0,,4254.7207,850.94414
8644f18dfffffff,6.0,,40666.08975,6777.681625
8644f18e7ffffff,21.0,,373170.782,17770.03723809524
8644f18efffffff,5.0,,134521.8,26904.359999999997
8644f18f7ffffff,42.0,,325508.29985,7750.197615476191
8644f1907ffffff,106.0,,30220.953999999998,285.1033396226415
8644f1917ffffff,5.0,,,
8644f1927ffffff,5393.0,,16390510.736,3039.219494900797
8644f192fffffff,333.0,,127357.59415,382.4552376876877
8644f1937ffffff,1695.0,,5763227.72753,3400.1343525250736
8644f1947ffffff,373.0,,161501.63977,432.9802674798928
8644f194fffffff,194.0,,751287.1959500001,3872.6144121134025
8644f1957ffffff,330.0,,3780492.7255100003,11456.038562151516
8644f195fffffff,916.0,,2353082.0801,2568.866899672489
8644f1967ffffff,1165.0,,3465212.28643,2974.4311471502147
8644f196fffffff,1076.0,,1933125.62894,1796.5851570074349
8644f1977ffffff,210.0,,202233.141,963.0149571428572
8644f1997ffffff,10.0,,51172.1878,5117.21878
8644f199fffffff,17.0,,152168.64489999998,8951.096758823529
8644f1a07ffffff,447.0,,188188.5637,421.00349821029084
8644f1a0fffffff,345.0,,748933.3913700001,2170.8214242608697
8644f1a17ffffff,564.0,,409051.68869,725.2689515780141
8644f1a1fffffff,224.0,,648610.3317,2895.5818379464285
8644f1a27ffffff,1516.0,,3998635.7597,2637.622532783641
8644f1a2fffffff,813.0,,2573340.5928499997,3165.2405816113155
8644f1a37ffffff,5000.0,,89578039.6324,17915.607926480003
8644f1a47ffffff,5074.0,,90008467.4475,17739.154010149785
8644f1a4fffffff,921.0,,5286013.8261,5739.428692833876
8644f1a57ffffff,767.0,,1096565.5219,1429.68125410691
8644f1a5fffffff,158.0,,447938.2091,2835.0519563291136
8644f1a67ffffff,781.0,,991433.6339,1269.4412725992318
8644f1a6fffffff,1623.0,,68536602.8849,42228.34435298829
8644f1a77ffffff,626.0,,565277.75885,902.9996147763578
8644f1a87ffffff,39.0,,369495.054,9474.232153846155
8644f1a8fffffff,12.0,,41291.50989,3440.9591575
8644f1a97ffffff,13.0,,221093.42599999998,17007.186615384613
8644f1a9fffffff,42.0,,278062.2486,6620.529728571429
8644f1aa7ffffff,131.0,,624389.2215,4766.329935114503
8644f1aafffffff,377.0,,1118653.82793,2967.251532970822
8644f1ab7ffffff,62.0,,409701.64824999997,6608.091100806451
8644f1ac7ffffff,193.0,,884311.8687,4581.926780829015
8644f1acfffffff,92.0,,128750.19806,1399.4586745652173
8644f1ad7ffffff,21.0,,183985.314,8761.20542857143
8644f1adfffffff,24.0,,1260160.00171,52506.66673791667
8644f1ae7ffffff,248.0,,1726340.99425,6961.052396169355
8644f1aefffffff,93.0,,343413.71136,3692.620552258065
8644f1af7ffffff,55.0,,269805.44902,4905.553618545455
8644f1b07ffffff,102.0,,395919.1929,3881.5607147058827
8644f1b0fffffff,1234.0,,5721169.1364,4636.279689141005
8644f1b17ffffff,936.0,,1892767.1902,2022.187169017094
8644f1b1fffffff,407.0,,791660.8538,1945.112662899263
8644f1b27ffffff,320.0,,1210246.7896,3782.0212175
8644f1b2fffffff,3148.0,,120592812.951,38307.75506702669
8644f1b37ffffff,155.0,,148552.9865,958.406364516129
8644f1b47ffffff,281.0,,883105.86721,3142.7255060854095
8644f1b4fffffff,386.0,,2349745.032,6087.422362694301
8644f1b57ffffff,3632.0,,25920592.9012,7136.727120374449
8644f1b5fffffff,1055.0,,2324954.9589,2203.7487762085307
8644f1b67ffffff,1529.0,,6952010.352100001,4546.7693604316555
8644f1b6fffffff,708.0,,3871523.5323,5468.253576694915
8644f1b77ffffff,2023.0,,17007601.5396,8407.118902422146
8644f1b87ffffff,341.0,,797793.3828,2339.570037536657
8644f1b8fffffff,420.0,,901955.1148999999,2147.512178333333
8644f1b97ffffff,35.0,,194734.75126000002,5563.850036000001
8644f1ba7ffffff,655.0,,2652206.2496,4049.1698467175574
8644f1bafffffff,648.0,,856289.87325,1321.4349895833332
8644f1bb7ffffff,1.0,,14477.437339999999,14477.437339999999
8644f1c0fffffff,53.0,,,
8644f1c2fffffff,54.0,,44983.74589,833.0323312962963
8644f1c67ffffff,34.0,,151485.51080000002,4455.4562000000005
8644f1c77ffffff,2.0,,1361.4198000000001,680.7099000000001
8644f1cd7ffffff,6.0,,1771827.96301,295304.66050166666
8644f1ce7ffffff,2.0,,74783.05836,37391.52918
8644f1d47ffffff,15.0,,151091.1956,10072.746373333333
8644f1d57ffffff,8.0,,10644.874,1330.60925
8644f1d5fffffff,268.0,,469374.4352,1751.3971462686568
8644f1d67ffffff,3.0,,175076.89489999998,58358.96496666666
8644f1d97ffffff,6.0,,1988466.5,331411.0833333333
8644f1db7ffffff,2.0,,,
8644f3007ffffff,1085.0,,8991847.8335,8287.417358064517
8644f300fffffff,881.0,,1236947.104,1404.0262247446085
8644f3017ffffff,2512.0,,28673752.2552,11414.71029267516
8644f3027ffffff,2566.0,,33065558.8778,12886.032298441152
8644f302fffffff,118.0,,168794.5244,1430.4620711864407
8644f3037ffffff,11833.0,,334104058.2511,28234.941118152623
8644f3047ffffff,228.0,,1566700.49436,6871.493396315789
8644f304fffffff,68.0,,755759.51563,11114.110523970588
8644f3057ffffff,88.0,,353931.9427,4021.953894318182
8644f305fffffff,26.0,,54491.20866,2095.8157176923078
8644f3067ffffff,45.0,,213795.4035,4751.008966666666
8644f306fffffff,17.0,,175171.66225,10304.215426470588
8644f3077ffffff,82.0,,713881.85935,8705.876333536586
8644f308fffffff,5537.0,,60436836.3671,10915.086936445728
8644f3097ffffff,1.0,,276499.91,276499.91
8644f309fffffff,15.0,,35541.841499999995,2369.4561
8644f30a7ffffff,2798.0,,2656338.9929,949.3706193352394
8644f30afffffff,205.0,,6854980.08796,33438.927258341464
8644f30b7ffffff,685.0,,5872568.9706999995,8573.093387883211
8644f30c7ffffff,147.0,,698652.7272,4752.739640816326
8644f30cfffffff,222.0,,289078.88529999997,1302.157140990991
8644f30d7ffffff,917.0,,1399077.1294,1525.7111552889858
8644f30dfffffff,290.0,,493437.0806,1701.5071744827585
8644f30e7ffffff,144.0,,1375.52557,9.552260902777778
8644f30efffffff,255.0,,3038281.49007,11914.82937282353
8644f30f7ffffff,237.0,,7807000.4853,32940.93031772152
8644f3107ffffff,4373.0,,128140918.1552,29302.748263251775
8644f310fffffff,266.0,,615702.8643,2314.672422180451
8644f3117ffffff,993.0,,411083487.42389995,413981.35692235647
8644f311fffffff,2832.0,,29830085.6926,10533.222349081921
8644f3127ffffff,1167.0,,5475541.2599,4691.980514053128
8644f312fffffff,891.0,,2373825.13153,2664.22573684624
8644f3137ffffff,995.0,,23799726.3033,23919.322917889447
8644f3147ffffff,256.0,,706877.91966,2761.241873671875
8644f314fffffff,681.0,,3284163.59645,4822.560347209986
8644f3157ffffff,164.0,,839187.42957,5116.996521768293
8644f315fffffff,43.0,,540545.7239999999,12570.830790697673
8644f3167ffffff,996.0,,1090295.3104,1094.6740064257028
8644f316fffffff,1216.0,,2736134.5972,2250.1106884868423
8644f3177ffffff,152.0,,237250.64474000002,1560.8595048684213
8644f3187ffffff,752.0,,10926145.5754,14529.448903457447
8644f318fffffff,5487.0,,143853284.1394,26217.110286021507
8644f3197ffffff,9424.0,,90331387.3378,9585.249080836162
8644f319fffffff,732.0,,7093289.4925999995,9690.286192076503
8644f31a7ffffff,11872.0,,869351061.1956,73227.00987159704
8644f31afffffff,21227.0,,1783572237.182,84023.75451933857
8644f31b7ffffff,5025.0,,119210260.9815,23723.43502119403
8644f3207ffffff,812.0,,2707347.98256,3334.172392315271
8644f320fffffff,2111.0,,27656099.733200002,13100.947291899574
8644f3217ffffff,402.0,,137788.60349,342.7577201243781
8644f321fffffff,1923.0,,2107861.2292,1096.131684451378
8644f3227ffffff,8.0,,108479.7554,13559.969425
8644f322fffffff,1.0,,298063.8161,298063.8161
8644f3247ffffff,261.0,,567881.8351499999,2175.79247183908
8644f324fffffff,860.0,,2506780.84595,2914.8614487790696
8644f3257ffffff,269.0,,427198.75389,1588.0994568401486
8644f325fffffff,516.0,,787606.1336000001,1526.3684759689925
8644f3267ffffff,141.0,,68848.3494,488.2861659574468
8644f326fffffff,12.0,,7492.6226,624.3852166666667
8644f3277ffffff,42.0,,35450.4003,844.05715
8644f3287ffffff,35.0,,152707.85499999998,4363.081571428571
8644f328fffffff,6598.0,,95053274.088,14406.376794180054
8644f3297ffffff,132.0,,378358.721,2866.353946969697
8644f329fffffff,107.0,,123223.2317,1151.6189878504674
8644f32a7ffffff,117.0,,811768.5242999999,6938.192515384615
8644f32afffffff,443.0,,71864.91155,162.22327663656887
8644f32c7ffffff,2799.0,,27021538.6739,9653.99738260093
8644f32cfffffff,656.0,,3232417.0261,4927.4649788109755
8644f32d7ffffff,19638.0,,622091985.1858,31677.970525807108
8644f32dfffffff,246.0,,241344579.0062,981075.5244154471
8644f32e7ffffff,314.0,,2033002.1524,6474.529147770701
8644f32efffffff,950.0,,2521738.082,2654.4611389473685
8644f32f7ffffff,4345.0,,27186021.7715,6256.851961219792
8644f3307ffffff,245.0,,307362.91539000004,1254.5425117959185
8644f330fffffff,684.0,,519821.21410000004,759.9725352339182
8644f3317ffffff,23.0,,382750.4204,16641.322626086956
8644f331fffffff,33.0,,757562.5559,22956.44108787879
8644f332fffffff,118.0,,151042.00353,1280.0169790677965
8644f3337ffffff,2.0,,130374.2227,65187.11135
8644f3347ffffff,6433.0,,145512544.1636,22619.702186165086
8644f334fffffff,1037.0,,3268533.8908,3151.913105882353
8644f3357ffffff,1263.0,,28459669.1377,22533.38807418844
8644f335fffffff,2774.0,,20364962.5859,7341.37079520548
8644f3367ffffff,2117.0,,67921316.5929,32083.75842838923
8644f336fffffff,828.0,,6128432.2452,7401.488218840579
8644f3377ffffff,5663.0,,275308522.5344,48615.31388564365
8644f338fffffff,55.0,,517298.89434000006,9405.434442545456
8644f3397ffffff,9.0,,197008.58779999998,21889.843088888887
8644f339fffffff,102.0,,303663.2805,2977.0909852941177
8644f33a7ffffff,36.0,,90778.5109,2521.6253027777775
8644f33afffffff,35.0,,605274.5549999999,17293.55871428571
8644f33b7ffffff,4.0,,137321.89800000002,34330.474500000004
8644f344fffffff,190.0,,1347172.046,7090.379189473685
8644f346fffffff,31.0,,183879.5,5931.596774193548
8644f354fffffff,13.0,,92950.2625,7150.020192307692
8644f3567ffffff,72.0,,,
8644f356fffffff,408.0,,1075745.3008,2636.6306392156866
8644f3607ffffff,694.0,,1794511.6162999999,2585.751608501441
8644f360fffffff,8.0,,38401.4706,4800.183825
8644f361fffffff,106.0,,1625700.7037,15336.799091509434
8644f3627ffffff,1313.0,,2683475.74936,2043.7743711805026
8644f362fffffff,127.0,,107880.59231,849.4534827559056
8644f3637ffffff,124.0,,158637.88324,1279.337768064516
8644f3647ffffff,479.0,,11262630.6635,23512.798879958245
8644f364fffffff,2388.0,,29691777.0024,12433.742463316583
8644f3657ffffff,383.0,,723103.8611999999,1887.999637597911
8644f365fffffff,942.0,,10202304.1252,10830.471470488323
8644f3667ffffff,110.0,,127469.8637,1158.8169427272728
8644f366fffffff,659.0,,2145606.0972,3255.851437329287
8644f3677ffffff,187.0,,252965.42336000002,1352.7562746524065
8644f36c7ffffff,478.0,,4981136.82367,10420.788334037656
8644f36cfffffff,3457.0,,9334559.93714,2700.1908987966444
8644f36d7ffffff,855.0,,1993836.75627,2331.9728143508773
8644f36dfffffff,176.0,,658546.7762,3741.7430465909088
8644f36e7ffffff,145.0,,648621.8994999999,4473.254479310344
8644f36efffffff,343.0,,10656807.7313,31069.410295335278
8644f36f7ffffff,203.0,,1759901.4413,8669.465228078818
8644f3707ffffff,729.0,,1235564.5719599999,1694.8759560493825
8644f370fffffff,2054.0,,1288310.4079,627.2202570107108
8644f3717ffffff,31.0,,44403.636,1432.3753548387097
8644f371fffffff,26.0,,59580.9087,2291.5734115384616
8644f3727ffffff,1446.0,,1778075.4441499999,1229.6510678769016
8644f372fffffff,1490.0,,2320666.6229,1557.4943777852347
8644f3747ffffff,40.0,,29205.799099999997,730.1449774999999
8644f374fffffff,275.0,,188108.72115,684.0317132727273
8644f3757ffffff,481.0,,414663.18166,862.0856167567567
8644f375fffffff,120.0,,384848.42522,3207.0702101666666
8644f3767ffffff,623.0,,2072815.79658,3327.152161444623
8644f3777ffffff,735.0,,3202617.67405,4357.302957891156
8644f378fffffff,13.0,,1258049.483,96773.03715384615
8644f3807ffffff,121.0,,831840.8089,6874.717428925619
8644f380fffffff,104.0,,630319.6407,6060.765775961539
8644f3817ffffff,2086.0,,25388850.1353,12171.06909650048
8644f381fffffff,270.0,,169396.79974,627.3955545925926
8644f3827ffffff,63.0,,281131.55299999996,4462.405603174602
8644f382fffffff,264.0,,654149.15231,2477.8376981439396
8644f3837ffffff,291.0,,1940280.94514,6667.632113883162
8644f3847ffffff,153.0,,263309.4954,1720.977094117647
8644f384fffffff,539.0,,520136.7305,965.0032105751392
8644f3857ffffff,134.0,,477590.6382,3564.1092402985073
8644f385fffffff,641.0,,591948.5657500001,923.4767016380656
8644f3867ffffff,272.0,,744393.1711,2736.739599632353
8644f386fffffff,169.0,,1268232.3881,7504.333657396451
8644f3877ffffff,27.0,,500555.312,18539.08562962963
8644f3887ffffff,131.0,,16574.487390000002,126.52280450381681
8644f388fffffff,118.0,,170772.7337,1447.2265567796612
8644f3897ffffff,59.0,,215951.8467,3660.2007915254235
8644f389fffffff,135.0,,131458.70584,973.7681914074075
8644f38a7ffffff,71.0,,159818.52583,2250.9651525352115
8644f38afffffff,73.0,,1504.6812599999998,20.612072054794517
8644f38c7ffffff,126.0,,143462.5452,1138.5916285714286
8644f38cfffffff,609.0,,714499.47141,1173.2339432019705
8644f38d7ffffff,375.0,,276029.40556,736.0784148266666
8644f38dfffffff,27.0,,135007.675,5000.284259259259
8644f38e7ffffff,23.0,,47938.485,2084.281956521739
8644f38efffffff,176.0,,135417.4689,769.4174369318182
8644f38f7ffffff,426.0,,591498.8812,1388.4950262910797
8644f3907ffffff,167.0,,2697360.6609,16151.86024491018
8644f390fffffff,32.0,,1199770.1308,37492.8165875
8644f3917ffffff,417.0,,1891719.8646,4536.498476258993
8644f391fffffff,16.0,,677138.01076,42321.1256725
8644f3927ffffff,169.0,,1211637.1526,7169.450607100591
8644f392fffffff,67.0,,328916.8036,4909.206023880597
8644f3937ffffff,895.0,,5246420.70932,5861.92258024581
8644f3947ffffff,63.0,,45496.070999999996,722.159857142857
8644f394fffffff,273.0,,512259.05003999994,1876.4067767032966
8644f3957ffffff,50.0,,376150.7257,7523.014514
8644f395fffffff,183.0,,101865.374,556.641387978142
8644f3967ffffff,351.0,,187438997.1884,534014.2370039886
8644f396fffffff,20.0,,31920.552149999996,1596.0276074999997
8644f3977ffffff,12.0,,10235.133,852.92775
8644f3987ffffff,341.0,,2366255.5383,6939.165801466276
8644f398fffffff,769.0,,1142055.74741,1485.1180070351106
8644f3997ffffff,2292.0,,3063947.6837,1336.8009091186736
8644f39a7ffffff,5079.0,,79417497.8151,15636.443751742469
8644f39b7ffffff,7572.0,,164822724.996,21767.396328050712
8644f3a07ffffff,550.0,,1078766.6812,1961.3939658181819
8644f3a0fffffff,69.0,,53327.8476,772.8673565217391
8644f3a17ffffff,761.0,,1359364.23142,1786.2867692772668
8644f3a1fffffff,37.0,,102788.9085,2778.0786081081083
8644f3a27ffffff,256.0,,1299199.2187,5074.996948046875
8644f3a2fffffff,29.0,,134614.98,4641.8958620689655
8644f3a37ffffff,395.0,,624527.17664,1581.081459848101
8644f3a47ffffff,341.0,,322143.81275,944.7032631964809
8644f3a4fffffff,226.0,,369343.80108,1634.2646065486726
8644f3a57ffffff,250.0,,231643.22406,926.57289624
8644f3a5fffffff,333.0,,960136.5804,2883.2930342342343
8644f3a67ffffff,1554.0,,7279755.8862000005,4684.527597297298
8644f3a6fffffff,169.0,,307541.2436,1819.770672189349
8644f3a77ffffff,157.0,,321208.313,2045.9128216560512
8644f3a8fffffff,176.0,,564181.30758,3205.5756112500003
8644f3a97ffffff,113.0,,271289.2285,2400.789632743363
8644f3aa7ffffff,35.0,,228861.91830000002,6538.911951428572
8644f3aafffffff,22.0,,17184.9849,781.1356772727272
8644f3ab7ffffff,972.0,,1579206.5793599999,1624.6981269135802
8644f3ac7ffffff,19.0,,657725.7343,34617.14391052632
8644f3acfffffff,646.0,,928146.6723000001,1436.759554643963
8644f3ad7ffffff,177.0,,806741.13691,4557.8595305649715
8644f3adfffffff,2484.0,,78169162.8365,31469.0671644525
8644f3aefffffff,1179.0,,3544891.06349,3006.6930139864294
8644f3af7ffffff,153.0,,549670.9861999999,3592.6208248366006
8644f3b07ffffff,397.0,,3155138.5821,7947.452347858943
8644f3b0fffffff,72.0,,280329.81034,3893.469588055556
8644f3b17ffffff,1729.0,,19910747.7003,11515.759225159052
8644f3b1fffffff,509.0,,914126.3871,1795.9261043222004
8644f3b27ffffff,75.0,,433223.18116,5776.309082133333
8644f3b2fffffff,408.0,,212333.9119,520.4262546568627
8644f3b37ffffff,1171.0,,1599336.9944,1365.7873564474808
8644f3b47ffffff,738.0,,830658.7466,1125.5538571815719
8644f3b4fffffff,236.0,,1656269.7326,7018.092087288135
8644f3b57ffffff,118.0,,750548.456,6360.580135593221
8644f3b5fffffff,421.0,,1721923.1803000001,4090.078813064133
8644f3b67ffffff,790.0,,643616.8877,814.7049211392405
8644f3b6fffffff,1436.0,,11382923.882,7926.827215877437
8644f3b77ffffff,272.0,,906500.79,3332.723492647059
8644f3b87ffffff,1385.0,,3007413.3821,2171.417604404332
8644f3b8fffffff,465.0,,775868.7225,1668.5348870967744
8644f3b97ffffff,924.0,,3962829.96675,4288.777020292208
8644f3b9fffffff,620.0,,1432092.81901,2309.827127435484
8644f3ba7ffffff,268.0,,240703.2346,898.1463977611941
8644f3bafffffff,210.0,,155329.88625,739.6661250000001
8644f3bb7ffffff,452.0,,897772.6111,1986.2225909292035
8644f3c2fffffff,1.0,,7869956.3,7869956.3
8644f3c57ffffff,303.0,,4139408.82096,13661.41525069307
8644f3c5fffffff,404.0,,850358.2123,2104.847060148515
8644f3c67ffffff,65.0,,32979.173,507.37189230769235
8644f3c6fffffff,154.0,,282106.10146000003,1831.8578016883118
8644f3ccfffffff,347.0,,,
8644f3cefffffff,211.0,,7388055.34,35014.48028436019
8644f3d0fffffff,6.0,,,
8644f3d2fffffff,14.0,,1275702.6953,91121.62109285714
8644f3d67ffffff,782.0,,2000663.2397,2558.392889641944
8644f3d6fffffff,279.0,,1743440.076,6248.889161290323
8644f4007ffffff,14779.0,,169558455.067,11472.931528993842
8644f400fffffff,1727.0,,69956205.082,40507.356735379275
8644f4017ffffff,11339.0,,164642838.2429,14520.049232110418
8644f401fffffff,4131.0,,22580992.0362,5466.229009005084
8644f4027ffffff,18164.0,,1680325083.5349998,92508.53796162739
8644f402fffffff,7585.0,,48528974.0216,6398.018987686223
8644f4037ffffff,29294.0,,1400845320.9,47820.21304362668
8644f4047ffffff,744.0,,1203276.3333,1617.3068995967742
8644f404fffffff,1106.0,,2358743.03606,2132.6790561121156
8644f4057ffffff,3476.0,,44589104.530200005,12827.705561047182
8644f405fffffff,1706.0,,6564590.6469,3847.942934876905
8644f4067ffffff,599.0,,1089823.1398,1819.404240066778
8644f406fffffff,495.0,,704972.8329,1424.1875412121212
8644f4077ffffff,4072.0,,21890882.7003,5375.953511861493
8644f4087ffffff,87.0,,324438.274,3729.1755632183904
8644f408fffffff,348.0,,134307.12569999998,385.9400163793103
8644f4097ffffff,694.0,,861967.35395,1242.0278875360232
8644f409fffffff,159.0,,457729.40974,2878.801319119497
8644f40a7ffffff,691.0,,478005.37094,691.758858089725
8644f40afffffff,483.0,,2091443.43666,4330.110634906832
8644f40b7ffffff,1502.0,,4708645.201,3134.9169114513984
8644f40c7ffffff,3217.0,,6547981.8237499995,2035.431092244327
8644f40cfffffff,878.0,,2891986.68716,3293.834495626424
8644f40d7ffffff,325.0,,282200.88196,868.3104060307693
8644f40dfffffff,427.0,,1154323.38938,2703.333464590164
8644f40e7ffffff,1550.0,,9742386.4662,6285.410623354838
8644f40efffffff,1420.0,,5288143.5652,3724.044764225352
8644f40f7ffffff,2580.0,,2323730.393,900.6706949612403
8644f4107ffffff,8106.0,,34550255.9526,4262.306433826795
8644f410fffffff,12132.0,,288043247.026,23742.437110616553
8644f4117ffffff,2670.0,,11110202.670699999,4161.12459576779
8644f411fffffff,9600.0,,75661704.72,7881.427575
8644f4127ffffff,10639.0,,55603521.962799996,5226.3861230190805
8644f412fffffff,15430.0,,130660210.972,8467.933309915748
8644f4137ffffff,3396.0,,13667884.8472,4024.701073969376
8644f4147ffffff,4012.0,,10345190.2663,2578.5618809322036
8644f414fffffff,822.0,,3020510.9053,3674.5874760340635
8644f4157ffffff,6879.0,,76638348.75129999,11140.914195566214
8644f415fffffff,1612.0,,7672296.9841,4759.48944423077
8644f4167ffffff,2021.0,,4376255.0733,2165.390931865413
8644f416fffffff,3073.0,,4515460.96145,1469.3982952977547
8644f4177ffffff,1860.0,,15221104.181499999,8183.389344892473
8644f4187ffffff,18973.0,,202061487.7259,10649.949281921678
8644f418fffffff,19839.0,,193138461.2019,9735.292161999092
8644f4197ffffff,13.0,,177064.5092,13620.34686153846
8644f419fffffff,546.0,,529975.5151,970.6511265567765
8644f41a7ffffff,12209.0,,186514425.7155,15276.797912646409
8644f41afffffff,12787.0,,176471675.6236,13800.866162790335
8644f41b7ffffff,8738.0,,139995249.0508,16021.429280247195
8644f4207ffffff,7668.0,,175787766.1361,22924.852130425144
8644f420fffffff,49160.0,,4990754829.1,101520.64339096828
8644f4217ffffff,1234.0,,2105836.955,1706.5129294975688
8644f421fffffff,23712.0,,430633533.1606,18160.995831671728
8644f4227ffffff,939.0,,899049.3641,957.4540618743345
8644f422fffffff,32725.0,,2182361230.0241,66687.89090982734
8644f4237ffffff,489.0,,735895.44347,1504.8986574028631
8644f4247ffffff,1305.0,,99460190.2999,76214.70521065134
8644f424fffffff,3288.0,,55121467.404800005,16764.43655863747
8644f4257ffffff,23793.0,,298336066.958,12538.816751061237
8644f425fffffff,3300.0,,23322136.416360002,7067.314065563637
8644f4267ffffff,10226.0,,140064304.466,13696.880937414433
8644f426fffffff,1659.0,,1909458.9746,1150.9698460518384
8644f4277ffffff,33049.0,,1256777345.16,38027.69660685649
8644f4287ffffff,644.0,,1816140.3359,2820.0936892857144
8644f428fffffff,346.0,,787434.39201,2275.8219422254333
8644f4297ffffff,610.0,,389963.01437,639.283630114754
8644f429fffffff,285.0,,469379.5481,1646.9457828070176
8644f42a7ffffff,296.0,,858535.63644,2900.4582312162165
8644f42afffffff,838.0,,2648530.7031,3160.5378318615753
8644f42b7ffffff,478.0,,2019103.47356,4224.065844267782
8644f42c7ffffff,288.0,,555634.31095,1929.285801909722
8644f42cfffffff,836.0,,1836036.55355,2196.2159731459333
8644f42d7ffffff,495.0,,792252.24377,1600.5095833737373
8644f42dfffffff,217.0,,94899.21486000001,437.32357078341016
8644f42e7ffffff,8100.0,,239551918.3348,29574.310905530863
8644f42efffffff,625.0,,695348.1081000001,1112.5569729600002
8644f42f7ffffff,2422.0,,53388119.261,22042.988959950453
8644f4307ffffff,386.0,,188697.11549999999,488.8526308290155
8644f430fffffff,236.0,,208240.4804,882.3749169491525
8644f4317ffffff,743.0,,710206.63476,955.8635730282639
8644f431fffffff,251.0,,443571.1231,1767.2156298804782
8644f4327ffffff,1131.0,,1591941.5951,1407.5522503094608
8644f432fffffff,131.0,,208594.26810000002,1592.3226572519086
8644f4337ffffff,340.0,,684045.7488,2011.8992611764704
8644f4347ffffff,1870.0,,3425828.65635,1831.9939338770052
8644f434fffffff,2363.0,,2628342.2631,1112.290420270842
8644f4357ffffff,5155.0,,25052609.9331,4859.866136391853
8644f435fffffff,13869.0,,212053257.1008,15289.729403763791
8644f4367ffffff,1852.0,,16668838.32615,9000.452659908207
8644f436fffffff,602.0,,1023496.03283,1700.159522973422
8644f4377ffffff,617.0,,408907.32,662.73471636953
8644f4387ffffff,496.0,,589814.5142,1189.1421657258063
8644f438fffffff,171.0,,180927.6653,1058.0565222222222
8644f4397ffffff,380.0,,705110.45162,1855.5538200526314
8644f439fffffff,40.0,,119681.947,2992.048675
8644f43a7ffffff,1572.0,,4358045.3869,2772.2935031170487
8644f43afffffff,1299.0,,6186279.285879999,4762.339711993841
8644f43b7ffffff,447.0,,1605233.99041,3591.127495324385
8644f441fffffff,71.0,,898.6601,12.657184507042254
8644f444fffffff,33.0,,46611.85681,1412.4805093939394
8644f4457ffffff,285.0,,448818.70759999997,1574.8024828070174
8644f445fffffff,675.0,,1300640.11025,1926.8742374074072
8644f4467ffffff,281.0,,355789.43073,1266.1545577580073
8644f446fffffff,155.0,,5993.1455,38.66545483870968
8644f4497ffffff,1266.0,,5828549.3063,4603.909404660348
8644f449fffffff,103.0,,138332.13606,1343.0304471844659
8644f44a7ffffff,68.0,,100808.36073,1482.4758930882354
8644f44afffffff,11.0,,,
8644f44b7ffffff,2482.0,,7897331.04115,3181.8416765310235
8644f44c7ffffff,1.0,,48401.769,48401.769
